dx_id,kk,ss,bb,pp,log10(period)
7017,47,2,116513,2147483647,438.6
7018,47,2,116567,2147483647,438.6
7019,47,2,116900,2147483647,438.6
7020,47,2,116982,2147483647,438.6
7021,47,2,117069,2147483647,438.6
7022,47,2,117349,2147483647,438.6
7023,47,2,117391,2147483647,438.6
7024,47,2,117467,2147483647,438.6
7025,47,2,117610,2147483647,438.6
7026,47,2,117611,2147483647,438.6
7027,47,2,117638,2147483647,438.6
7028,47,2,117748,2147483647,438.6
7029,47,2,117858,2147483647,438.6
7030,47,2,118236,2147483647,438.6
7031,47,2,118581,2147483647,438.6
7032,47,2,118616,2147483647,438.6
7033,47,2,118809,2147483647,438.6
7034,47,2,118877,2147483647,438.6
7035,47,2,118962,2147483647,438.6
7036,47,2,119051,2147483647,438.6
7037,47,2,119067,2147483647,438.6
7038,47,2,119243,2147483647,438.6
7039,47,2,119317,2147483647,438.6
7040,47,2,119555,2147483647,438.6
7041,47,2,119656,2147483647,438.6
7042,47,2,119899,2147483647,438.6
7043,47,2,119999,2147483647,438.6
7044,47,2,120498,2147483647,438.6
7045,47,2,120802,2147483647,438.6
7046,47,2,120884,2147483647,438.6
7047,47,2,122155,2147483647,438.6
7048,47,2,123089,2147483647,438.6
7049,47,2,123205,2147483647,438.6
7050,47,2,123329,2147483647,438.6
7051,47,2,123331,2147483647,438.6
7052,47,2,123506,2147483647,438.6
7053,47,2,123658,2147483647,438.6
7054,47,2,124133,2147483647,438.6
7055,47,2,124147,2147483647,438.6
7056,47,2,124290,2147483647,438.6
7057,47,2,124639,2147483647,438.6
7058,47,2,124678,2147483647,438.6
7059,47,2,125190,2147483647,438.6
7060,47,2,125763,2147483647,438.6
7061,47,2,125943,2147483647,438.6
7062,47,2,126021,2147483647,438.6
7063,47,2,126359,2147483647,438.6
7064,47,2,126438,2147483647,438.6
7065,47,2,126447,2147483647,438.6
7066,47,2,126709,2147483647,438.6
7067,47,2,126836,2147483647,438.6
7068,47,2,127022,2147483647,438.6
7069,47,2,127411,2147483647,438.6
7070,47,2,127511,2147483647,438.6
7071,47,2,127659,2147483647,438.6
7072,47,2,127799,2147483647,438.6
7073,47,2,128108,2147483647,438.6
7074,47,2,128145,2147483647,438.6
7075,47,2,128908,2147483647,438.6
7076,47,2,129135,2147483647,438.6
7077,47,2,129205,2147483647,438.6
7078,47,2,129717,2147483647,438.6
7079,47,2,129907,2147483647,438.6
7080,47,2,130230,2147483647,438.6
7081,47,2,130471,2147483647,438.6
7082,47,2,130570,2147483647,438.6
7083,47,2,130997,2147483647,438.6
7084,47,2,131099,2147483647,438.6
7085,47,2,131280,2147483647,438.6
7086,47,2,131290,2147483647,438.6
7087,47,2,131497,2147483647,438.6
7088,47,2,131647,2147483647,438.6
7089,47,2,131727,2147483647,438.6
7090,47,2,131734,2147483647,438.6
7091,47,2,131880,2147483647,438.6
7092,47,2,131884,2147483647,438.6
7093,47,2,132009,2147483647,438.6
7094,47,2,132370,2147483647,438.6
7095,47,2,132707,2147483647,438.6
7096,47,2,132865,2147483647,438.6
7097,47,2,133007,2147483647,438.6
7098,47,2,133069,2147483647,438.6
7099,47,2,133304,2147483647,438.6
7100,47,2,133621,2147483647,438.6
7101,47,2,133706,2147483647,438.6
7102,47,2,133800,2147483647,438.6
7103,47,2,134009,2147483647,438.6
7104,47,2,134277,2147483647,438.6
7105,47,2,134426,2147483647,438.6
7106,47,2,134736,2147483647,438.6
7107,47,2,134758,2147483647,438.6
7108,47,2,134831,2147483647,438.6
7109,47,2,135351,2147483647,438.6
7110,47,2,135446,2147483647,438.6
7111,47,2,135811,2147483647,438.6
7112,47,2,135976,2147483647,438.6
7113,47,2,136189,2147483647,438.6
7114,47,2,136338,2147483647,438.6
7115,47,2,136602,2147483647,438.6
7116,47,2,136627,2147483647,438.6
7117,47,2,136776,2147483647,438.6
7118,47,2,136785,2147483647,438.6
7119,47,2,136831,2147483647,438.6
7120,47,2,136927,2147483647,438.6
7121,47,2,137012,2147483647,438.6
7122,47,2,137262,2147483647,438.6
7123,47,2,137918,2147483647,438.6
7124,47,2,137931,2147483647,438.6
7125,47,2,138126,2147483647,438.6
7126,47,2,138272,2147483647,438.6
7127,47,2,138328,2147483647,438.6
7128,47,2,138512,2147483647,438.6
7129,47,2,139203,2147483647,438.6
7130,47,2,139418,2147483647,438.6
7131,47,2,139466,2147483647,438.6
7132,47,2,139552,2147483647,438.6
7133,47,2,139619,2147483647,438.6
7134,47,2,139652,2147483647,438.6
7135,47,2,140002,2147483647,438.6
7136,47,2,140400,2147483647,438.6
7137,47,2,140598,2147483647,438.6
7138,47,2,140806,2147483647,438.6
7139,47,2,141005,2147483647,438.6
7140,47,2,141999,2147483647,438.6
7141,47,2,142021,2147483647,438.6
7142,47,2,142208,2147483647,438.6
7143,47,2,142340,2147483647,438.6
7144,47,2,142509,2147483647,438.6
7145,47,2,142538,2147483647,438.6
7146,47,2,142610,2147483647,438.6
7147,47,2,142675,2147483647,438.6
7148,47,2,142750,2147483647,438.6
7149,47,2,143707,2147483647,438.6
7150,47,2,143765,2147483647,438.6
7151,47,2,143829,2147483647,438.6
7152,47,2,144111,2147483647,438.6
7153,47,2,144255,2147483647,438.6
7154,47,2,144303,2147483647,438.6
7155,47,2,144489,2147483647,438.6
7156,47,2,144611,2147483647,438.6
7157,47,2,144681,2147483647,438.6
7158,47,2,144863,2147483647,438.6
7159,47,2,145017,2147483647,438.6
7160,47,2,145048,2147483647,438.6
7161,47,2,145057,2147483647,438.6
7162,47,2,145060,2147483647,438.6
7163,47,2,145111,2147483647,438.6
7164,47,2,145231,2147483647,438.6
7165,47,2,145322,2147483647,438.6
7166,47,2,145998,2147483647,438.6
7167,47,2,146134,2147483647,438.6
7168,47,2,146603,2147483647,438.6
7169,47,2,146814,2147483647,438.6
7170,47,2,146851,2147483647,438.6
7171,47,2,146933,2147483647,438.6
7172,47,2,147539,2147483647,438.6
7173,47,2,147566,2147483647,438.6
7174,47,2,147916,2147483647,438.6
7175,47,2,148000,2147483647,438.6
7176,47,2,148023,2147483647,438.6
7177,47,2,148130,2147483647,438.6
7178,47,2,148296,2147483647,438.6
7179,47,2,148351,2147483647,438.6
7180,47,2,148476,2147483647,438.6
7181,47,2,148480,2147483647,438.6
7182,47,2,148500,2147483647,438.6
7183,47,2,148511,2147483647,438.6
7184,47,2,148745,2147483647,438.6
7185,47,2,148756,2147483647,438.6
7186,47,2,149216,2147483647,438.6
7187,47,2,149262,2147483647,438.6
7188,47,2,149284,2147483647,438.6
7189,47,2,149348,2147483647,438.6
7190,47,2,149768,2147483647,438.6
7191,47,2,149918,2147483647,438.6
7192,47,2,150048,2147483647,438.6
7193,47,2,150227,2147483647,438.6
7194,47,2,150270,2147483647,438.6
7195,47,2,151066,2147483647,438.6
7196,47,2,151599,2147483647,438.6
7197,47,2,151814,2147483647,438.6
7198,47,2,152019,2147483647,438.6
7199,47,2,152298,2147483647,438.6
7200,47,2,152303,2147483647,438.6
7201,47,2,152813,2147483647,438.6
7202,47,2,152916,2147483647,438.6
7203,47,2,153365,2147483647,438.6
7204,47,2,153489,2147483647,438.6
7205,47,2,153769,2147483647,438.6
7206,47,2,153941,2147483647,438.6
7207,47,2,154292,2147483647,438.6
7208,47,2,154372,2147483647,438.6
7209,47,2,154433,2147483647,438.6
7210,47,2,155044,2147483647,438.6
7211,47,2,155233,2147483647,438.6
7212,47,2,155240,2147483647,438.6
7213,47,2,155317,2147483647,438.6
7214,47,2,155365,2147483647,438.6
7215,47,2,155616,2147483647,438.6
7216,47,2,155666,2147483647,438.6
7217,47,2,155857,2147483647,438.6
7218,47,2,155996,2147483647,438.6
7219,47,2,155998,2147483647,438.6
7220,47,2,156168,2147483647,438.6
7221,47,2,156331,2147483647,438.6
7222,47,2,156568,2147483647,438.6
7223,47,2,157278,2147483647,438.6
7224,47,2,157288,2147483647,438.6
7225,47,2,157319,2147483647,438.6
7226,47,2,157482,2147483647,438.6
7227,47,2,157587,2147483647,438.6
7228,47,2,158435,2147483647,438.6
7229,47,2,158542,2147483647,438.6
7230,47,2,158981,2147483647,438.6
7231,47,2,159397,2147483647,438.6
7232,47,2,159426,2147483647,438.6
7233,47,2,159942,2147483647,438.6
7234,47,2,159943,2147483647,438.6
7235,47,2,160031,2147483647,438.6
7236,47,2,160360,2147483647,438.6
7237,47,2,160582,2147483647,438.6
7238,47,2,160602,2147483647,438.6
7239,47,2,161397,2147483647,438.6
7240,47,2,161850,2147483647,438.6
7241,47,2,162048,2147483647,438.6
7242,47,2,162494,2147483647,438.6
7243,47,2,162531,2147483647,438.6
7244,47,2,162991,2147483647,438.6
7245,47,2,163459,2147483647,438.6
7246,47,2,163854,2147483647,438.6
7247,47,2,163936,2147483647,438.6
7248,47,2,163961,2147483647,438.6
7249,47,2,163984,2147483647,438.6
7250,47,2,164239,2147483647,438.6
7251,47,2,164442,2147483647,438.6
7252,47,2,164586,2147483647,438.6
7253,47,2,164672,2147483647,438.6
7254,47,2,164801,2147483647,438.6
7255,47,2,164902,2147483647,438.6
7256,47,2,164918,2147483647,438.6
7257,47,2,165004,2147483647,438.6
7258,47,2,165191,2147483647,438.6
7259,47,2,165426,2147483647,438.6
7260,47,2,165592,2147483647,438.6
7261,47,2,166136,2147483647,438.6
7262,47,2,166144,2147483647,438.6
7263,47,2,166247,2147483647,438.6
7264,47,2,166372,2147483647,438.6
7265,47,2,166538,2147483647,438.6
7266,47,2,166551,2147483647,438.6
7267,47,2,166750,2147483647,438.6
7268,47,2,166889,2147483647,438.6
7269,47,2,166961,2147483647,438.6
7270,47,2,167085,2147483647,438.6
7271,47,2,167105,2147483647,438.6
7272,47,2,167809,2147483647,438.6
7273,47,2,167845,2147483647,438.6
7274,47,2,167897,2147483647,438.6
7275,47,2,168115,2147483647,438.6
7276,47,2,168180,2147483647,438.6
7277,47,2,168422,2147483647,438.6
7278,47,2,168574,2147483647,438.6
7279,47,2,168662,2147483647,438.6
7280,47,2,168678,2147483647,438.6
7281,47,2,168718,2147483647,438.6
7282,47,2,168876,2147483647,438.6
7283,47,2,169205,2147483647,438.6
7284,47,2,169235,2147483647,438.6
7285,47,2,169306,2147483647,438.6
7286,47,2,169707,2147483647,438.6
7287,47,2,169979,2147483647,438.6
7288,47,2,169985,2147483647,438.6
7289,47,2,170087,2147483647,438.6
7290,47,2,170136,2147483647,438.6
7291,47,2,170231,2147483647,438.6
7292,47,2,170371,2147483647,438.6
7293,47,2,170717,2147483647,438.6
7294,47,2,170723,2147483647,438.6
7295,47,2,170846,2147483647,438.6
7296,47,2,170864,2147483647,438.6
7297,47,2,170884,2147483647,438.6
7298,47,2,171236,2147483647,438.6
7299,47,2,171246,2147483647,438.6
7300,47,2,171433,2147483647,438.6
7301,47,2,171598,2147483647,438.6
7302,47,2,171847,2147483647,438.6
7303,47,2,171943,2147483647,438.6
7304,47,2,172002,2147483647,438.6
7305,47,2,172059,2147483647,438.6
7306,47,2,172260,2147483647,438.6
7307,47,2,172315,2147483647,438.6
7308,47,2,172521,2147483647,438.6
7309,47,2,172984,2147483647,438.6
7310,47,2,173063,2147483647,438.6
7311,47,2,173129,2147483647,438.6
7312,47,2,173301,2147483647,438.6
7313,47,2,173574,2147483647,438.6
7314,47,2,173700,2147483647,438.6
7315,47,2,173712,2147483647,438.6
7316,47,2,173746,2147483647,438.6
7317,47,2,173766,2147483647,438.6
7318,47,2,173784,2147483647,438.6
7319,47,2,173787,2147483647,438.6
7320,47,2,174257,2147483647,438.6
7321,47,2,174400,2147483647,438.6
7322,47,2,174829,2147483647,438.6
7323,47,2,174935,2147483647,438.6
7324,47,2,175014,2147483647,438.6
7325,47,2,175813,2147483647,438.6
7326,47,2,176176,2147483647,438.6
7327,47,2,176202,2147483647,438.6
7328,47,2,176216,2147483647,438.6
7329,47,2,176241,2147483647,438.6
7330,47,2,176452,2147483647,438.6
7331,47,2,177135,2147483647,438.6
7332,47,2,177650,2147483647,438.6
7333,47,2,177730,2147483647,438.6
7334,47,2,178106,2147483647,438.6
7335,47,2,178135,2147483647,438.6
7336,47,2,178236,2147483647,438.6
7337,47,2,178308,2147483647,438.6
7338,47,2,178628,2147483647,438.6
7339,47,2,178634,2147483647,438.6
7340,47,2,179028,2147483647,438.6
7341,47,2,179056,2147483647,438.6
7342,47,2,179289,2147483647,438.6
7343,47,2,179900,2147483647,438.6
7344,47,2,179931,2147483647,438.6
7345,47,2,180079,2147483647,438.6
7346,47,2,180288,2147483647,438.6
7347,47,2,180321,2147483647,438.6
7348,47,2,180496,2147483647,438.6
7349,47,2,180895,2147483647,438.6
7350,47,2,180944,2147483647,438.6
7351,47,2,181028,2147483647,438.6
7352,47,2,181171,2147483647,438.6
7353,47,2,181181,2147483647,438.6
7354,47,2,181199,2147483647,438.6
7355,47,2,181553,2147483647,438.6
7356,47,2,181690,2147483647,438.6
7357,47,2,181897,2147483647,438.6
7358,47,2,181983,2147483647,438.6
7359,47,2,182167,2147483647,438.6
7360,47,2,182331,2147483647,438.6
7361,47,2,182555,2147483647,438.6
7362,47,2,182565,2147483647,438.6
7363,47,2,182733,2147483647,438.6
7364,47,2,183138,2147483647,438.6
7365,47,2,183394,2147483647,438.6
7366,47,2,183722,2147483647,438.6
7367,47,2,183778,2147483647,438.6
7368,47,2,183930,2147483647,438.6
7369,47,2,184240,2147483647,438.6
7370,47,2,184277,2147483647,438.6
7371,47,2,184477,2147483647,438.6
7372,47,2,184886,2147483647,438.6
7373,47,2,185158,2147483647,438.6
7374,47,2,185218,2147483647,438.6
7375,47,2,185416,2147483647,438.6
7376,47,2,185555,2147483647,438.6
7377,47,2,185711,2147483647,438.6
7378,47,2,185900,2147483647,438.6
7379,47,2,186195,2147483647,438.6
7380,47,2,186250,2147483647,438.6
7381,47,2,186420,2147483647,438.6
7382,47,2,186708,2147483647,438.6
7383,47,2,186812,2147483647,438.6
7384,47,2,186855,2147483647,438.6
7385,47,2,187302,2147483647,438.6
7386,47,2,187392,2147483647,438.6
7387,47,2,187454,2147483647,438.6
7388,47,2,187471,2147483647,438.6
7389,47,2,187554,2147483647,438.6
7390,47,2,187679,2147483647,438.6
7391,47,2,188504,2147483647,438.6
7392,47,2,188835,2147483647,438.6
7393,47,2,189088,2147483647,438.6
7394,47,2,189311,2147483647,438.6
7395,47,2,189372,2147483647,438.6
7396,47,2,189784,2147483647,438.6
7397,47,2,189985,2147483647,438.6
7398,47,2,190080,2147483647,438.6
7399,47,2,190305,2147483647,438.6
7400,47,2,190336,2147483647,438.6
7401,47,2,190342,2147483647,438.6
7402,47,2,190395,2147483647,438.6
7403,47,2,190468,2147483647,438.6
7404,47,2,190552,2147483647,438.6
7405,47,2,190582,2147483647,438.6
7406,47,2,190628,2147483647,438.6
7407,47,2,190978,2147483647,438.6
7408,47,2,191701,2147483647,438.6
7409,47,2,191814,2147483647,438.6
7410,47,2,191982,2147483647,438.6
7411,47,2,192241,2147483647,438.6
7412,47,2,192552,2147483647,438.6
7413,47,2,192623,2147483647,438.6
7414,47,2,192651,2147483647,438.6
7415,47,2,192732,2147483647,438.6
7416,47,2,192798,2147483647,438.6
7417,47,2,193309,2147483647,438.6
7418,47,2,193762,2147483647,438.6
7419,47,2,194412,2147483647,438.6
7420,47,2,194703,2147483647,438.6
7421,47,2,194764,2147483647,438.6
7422,47,2,195226,2147483647,438.6
7423,47,2,195414,2147483647,438.6
7424,47,2,195656,2147483647,438.6
7425,47,2,195804,2147483647,438.6
7426,47,2,195900,2147483647,438.6
7427,47,2,196505,2147483647,438.6
7428,47,2,196829,2147483647,438.6
7429,47,2,196973,2147483647,438.6
7430,47,2,196985,2147483647,438.6
7431,47,2,197199,2147483647,438.6
7432,47,2,197308,2147483647,438.6
7433,47,2,197377,2147483647,438.6
7434,47,2,197623,2147483647,438.6
7435,47,2,198004,2147483647,438.6
7436,47,2,198127,2147483647,438.6
7437,47,2,198277,2147483647,438.6
7438,47,2,198280,2147483647,438.6
7439,47,2,198338,2147483647,438.6
7440,47,2,198460,2147483647,438.6
7441,47,2,198521,2147483647,438.6
7442,47,2,198606,2147483647,438.6
7443,47,2,198875,2147483647,438.6
7444,47,2,199377,2147483647,438.6
7445,47,2,199714,2147483647,438.6
7446,47,2,199760,2147483647,438.6
7447,47,2,199774,2147483647,438.6
7448,47,2,199813,2147483647,438.6
7449,47,2,200053,2147483647,438.6
7450,47,2,200170,2147483647,438.6
7451,47,2,200428,2147483647,438.6
7452,47,2,200508,2147483647,438.6
7453,47,2,200522,2147483647,438.6
7454,47,2,200666,2147483647,438.6
7455,47,2,200761,2147483647,438.6
7456,47,2,200774,2147483647,438.6
7457,47,2,200896,2147483647,438.6
7458,47,2,201160,2147483647,438.6
7459,47,2,201386,2147483647,438.6
7460,47,2,201415,2147483647,438.6
7461,47,2,201418,2147483647,438.6
7462,47,2,201557,2147483647,438.6
7463,47,2,202022,2147483647,438.6
7464,47,2,202237,2147483647,438.6
7465,47,2,202291,2147483647,438.6
7466,47,2,202444,2147483647,438.6
7467,47,2,203145,2147483647,438.6
7468,47,2,203192,2147483647,438.6
7469,47,2,203229,2147483647,438.6
7470,47,2,203561,2147483647,438.6
7471,47,2,203837,2147483647,438.6
7472,47,2,203881,2147483647,438.6
7473,47,2,205298,2147483647,438.6
7474,47,2,205336,2147483647,438.6
7475,47,2,205754,2147483647,438.6
7476,47,2,205813,2147483647,438.6
7477,47,2,205877,2147483647,438.6
7478,47,2,206054,2147483647,438.6
7479,47,2,206138,2147483647,438.6
7480,47,2,206271,2147483647,438.6
7481,47,2,206560,2147483647,438.6
7482,47,2,206695,2147483647,438.6
7483,47,2,206912,2147483647,438.6
7484,47,2,207078,2147483647,438.6
7485,47,2,207970,2147483647,438.6
7486,47,2,208168,2147483647,438.6
7487,47,2,208240,2147483647,438.6
7488,47,2,208512,2147483647,438.6
7489,47,2,208628,2147483647,438.6
7490,47,2,209597,2147483647,438.6
7491,47,2,209640,2147483647,438.6
7492,47,2,209703,2147483647,438.6
7493,47,2,210098,2147483647,438.6
7494,47,2,210275,2147483647,438.6
7495,47,2,210752,2147483647,438.6
7496,47,2,210771,2147483647,438.6
7497,47,2,210803,2147483647,438.6
7498,47,2,210891,2147483647,438.6
7499,47,2,210967,2147483647,438.6
7500,47,2,211084,2147483647,438.6
7501,47,2,211112,2147483647,438.6
7502,47,2,211236,2147483647,438.6
7503,47,2,211511,2147483647,438.6
7504,47,2,211593,2147483647,438.6
7505,47,2,212077,2147483647,438.6
7506,47,2,212092,2147483647,438.6
7507,47,2,213241,2147483647,438.6
7508,47,2,213477,2147483647,438.6
7509,47,2,213726,2147483647,438.6
7510,47,2,213913,2147483647,438.6
7511,47,2,213914,2147483647,438.6
7512,47,2,214050,2147483647,438.6
7513,47,2,214228,2147483647,438.6
7514,47,2,214417,2147483647,438.6
7515,47,2,214467,2147483647,438.6
7516,47,2,214982,2147483647,438.6
7517,47,2,215166,2147483647,438.6
7518,47,2,215254,2147483647,438.6
7519,47,2,215278,2147483647,438.6
7520,47,2,215387,2147483647,438.6
7521,47,2,215451,2147483647,438.6
7522,47,2,215938,2147483647,438.6
7523,47,2,215988,2147483647,438.6
7524,47,2,216275,2147483647,438.6
7525,47,2,216446,2147483647,438.6
7526,47,2,216514,2147483647,438.6
7527,47,2,216590,2147483647,438.6
7528,47,2,216691,2147483647,438.6
7529,47,2,217069,2147483647,438.6
7530,47,2,217070,2147483647,438.6
7531,47,2,217244,2147483647,438.6
7532,47,2,217414,2147483647,438.6
7533,47,2,217493,2147483647,438.6
7534,47,2,217543,2147483647,438.6
7535,47,2,217549,2147483647,438.6
7536,47,2,217609,2147483647,438.6
7537,47,2,217891,2147483647,438.6
7538,47,2,217934,2147483647,438.6
7539,47,2,219085,2147483647,438.6
7540,47,2,219160,2147483647,438.6
7541,47,2,219297,2147483647,438.6
7542,47,2,219416,2147483647,438.6
7543,47,2,219875,2147483647,438.6
7544,47,2,220024,2147483647,438.6
7545,47,2,220385,2147483647,438.6
7546,47,2,220485,2147483647,438.6
7547,47,2,220732,2147483647,438.6
7548,47,2,221081,2147483647,438.6
7549,47,2,221323,2147483647,438.6
7550,47,2,221593,2147483647,438.6
7551,47,2,221958,2147483647,438.6
7552,47,2,222545,2147483647,438.6
7553,47,2,222676,2147483647,438.6
7554,47,2,223086,2147483647,438.6
7555,47,2,223606,2147483647,438.6
7556,47,2,223680,2147483647,438.6
7557,47,2,223687,2147483647,438.6
7558,47,2,223871,2147483647,438.6
7559,47,2,224114,2147483647,438.6
7560,47,2,224134,2147483647,438.6
7561,47,2,224245,2147483647,438.6
7562,47,2,224598,2147483647,438.6
7563,47,2,224883,2147483647,438.6
7564,47,2,225601,2147483647,438.6
7565,47,2,225686,2147483647,438.6
7566,47,2,226112,2147483647,438.6
7567,47,2,226177,2147483647,438.6
7568,47,2,226286,2147483647,438.6
7569,47,2,226296,2147483647,438.6
7570,47,2,226504,2147483647,438.6
7571,47,2,226509,2147483647,438.6
7572,47,2,226669,2147483647,438.6
7573,47,2,226706,2147483647,438.6
7574,47,2,226853,2147483647,438.6
7575,47,2,227262,2147483647,438.6
7576,47,2,227616,2147483647,438.6
7577,47,2,227778,2147483647,438.6
7578,47,2,228405,2147483647,438.6
7579,47,2,228895,2147483647,438.6
7580,47,2,228975,2147483647,438.6
7581,47,2,228982,2147483647,438.6
7582,47,2,229169,2147483647,438.6
7583,47,2,229993,2147483647,438.6
7584,47,2,230053,2147483647,438.6
7585,47,2,230485,2147483647,438.6
7586,47,2,230656,2147483647,438.6
7587,47,2,230741,2147483647,438.6
7588,47,2,230901,2147483647,438.6
7589,47,2,231215,2147483647,438.6
7590,47,2,231731,2147483647,438.6
7591,47,2,232166,2147483647,438.6
7592,47,2,232212,2147483647,438.6
7593,47,2,232357,2147483647,438.6
7594,47,2,232364,2147483647,438.6
7595,47,2,232411,2147483647,438.6
7596,47,2,232498,2147483647,438.6
7597,47,2,232618,2147483647,438.6
7598,47,2,232731,2147483647,438.6
7599,47,2,232836,2147483647,438.6
7600,47,2,232854,2147483647,438.6
7601,47,2,233366,2147483647,438.6
7602,47,2,233556,2147483647,438.6
7603,47,2,233561,2147483647,438.6
7604,47,2,233703,2147483647,438.6
7605,47,2,234019,2147483647,438.6
7606,47,2,234059,2147483647,438.6
7607,47,2,234303,2147483647,438.6
7608,47,2,234357,2147483647,438.6
7609,47,2,234377,2147483647,438.6
7610,47,2,234547,2147483647,438.6
7611,47,2,234590,2147483647,438.6
7612,47,2,234625,2147483647,438.6
7613,47,2,234953,2147483647,438.6
7614,47,2,235443,2147483647,438.6
7615,47,2,235458,2147483647,438.6
7616,47,2,235682,2147483647,438.6
7617,47,2,235731,2147483647,438.6
7618,47,2,235946,2147483647,438.6
7619,47,2,236002,2147483647,438.6
7620,47,2,236181,2147483647,438.6
7621,47,2,236678,2147483647,438.6
7622,47,2,236818,2147483647,438.6
7623,47,2,236853,2147483647,438.6
7624,47,2,237018,2147483647,438.6
7625,47,2,237501,2147483647,438.6
7626,47,2,237772,2147483647,438.6
7627,47,2,237886,2147483647,438.6
7628,47,2,238127,2147483647,438.6
7629,47,2,238178,2147483647,438.6
7630,47,2,238236,2147483647,438.6
7631,47,2,238420,2147483647,438.6
7632,47,2,238515,2147483647,438.6
7633,47,2,238518,2147483647,438.6
7634,47,2,238523,2147483647,438.6
7635,47,2,238780,2147483647,438.6
7636,47,2,238845,2147483647,438.6
7637,47,2,239076,2147483647,438.6
7638,47,2,239238,2147483647,438.6
7639,47,2,239640,2147483647,438.6
7640,47,2,239948,2147483647,438.6
7641,47,2,239973,2147483647,438.6
7642,47,2,240186,2147483647,438.6
7643,47,2,240226,2147483647,438.6
7644,47,2,240305,2147483647,438.6
7645,47,2,241188,2147483647,438.6
7646,47,2,241284,2147483647,438.6
7647,47,2,241672,2147483647,438.6
7648,47,2,241965,2147483647,438.6
7649,47,2,241998,2147483647,438.6
7650,47,2,242318,2147483647,438.6
7651,47,2,242574,2147483647,438.6
7652,47,2,242661,2147483647,438.6
7653,47,2,242677,2147483647,438.6
7654,47,2,242728,2147483647,438.6
7655,47,2,242805,2147483647,438.6
7656,47,2,243008,2147483647,438.6
7657,47,2,243510,2147483647,438.6
7658,47,2,243512,2147483647,438.6
7659,47,2,243570,2147483647,438.6
7660,47,2,244322,2147483647,438.6
7661,47,2,244363,2147483647,438.6
7662,47,2,244855,2147483647,438.6
7663,47,2,245106,2147483647,438.6
7664,47,2,245204,2147483647,438.6
7665,47,2,245362,2147483647,438.6
7666,47,2,245551,2147483647,438.6
7667,47,2,245568,2147483647,438.6
7668,47,2,245796,2147483647,438.6
7669,47,2,245926,2147483647,438.6
7670,47,2,245985,2147483647,438.6
7671,47,2,245996,2147483647,438.6
7672,47,2,246459,2147483647,438.6
7673,47,2,246639,2147483647,438.6
7674,47,2,246644,2147483647,438.6
7675,47,2,247475,2147483647,438.6
7676,47,2,247608,2147483647,438.6
7677,47,2,247783,2147483647,438.6
7678,47,2,247789,2147483647,438.6
7679,47,2,248144,2147483647,438.6
7680,47,2,248204,2147483647,438.6
7681,47,2,248336,2147483647,438.6
7682,47,2,248482,2147483647,438.6
7683,47,2,248688,2147483647,438.6
7684,47,2,248833,2147483647,438.6
7685,47,2,249055,2147483647,438.6
7686,47,2,249299,2147483647,438.6
7687,47,2,249691,2147483647,438.6
7688,47,2,249838,2147483647,438.6
7689,47,2,250333,2147483647,438.6
7690,47,2,250689,2147483647,438.6
7691,47,2,250879,2147483647,438.6
7692,47,2,251462,2147483647,438.6
7693,47,2,251466,2147483647,438.6
7694,47,2,251488,2147483647,438.6
7695,47,2,251515,2147483647,438.6
7696,47,2,251657,2147483647,438.6
7697,47,2,252272,2147483647,438.6
7698,47,2,252282,2147483647,438.6
7699,47,2,252308,2147483647,438.6
7700,47,2,252384,2147483647,438.6
7701,47,2,252629,2147483647,438.6
7702,47,2,252820,2147483647,438.6
7703,47,2,252932,2147483647,438.6
7704,47,2,253051,2147483647,438.6
7705,47,2,253283,2147483647,438.6
7706,47,2,253291,2147483647,438.6
7707,47,2,253661,2147483647,438.6
7708,47,2,253687,2147483647,438.6
7709,47,2,254018,2147483647,438.6
7710,47,2,254742,2147483647,438.6
7711,47,2,255031,2147483647,438.6
7712,47,2,255118,2147483647,438.6
7713,47,2,255214,2147483647,438.6
7714,47,2,255262,2147483647,438.6
7715,47,2,255350,2147483647,438.6
7716,47,2,255373,2147483647,438.6
7717,47,2,255598,2147483647,438.6
7718,47,2,255873,2147483647,438.6
7719,47,2,256048,2147483647,438.6
7720,47,2,256558,2147483647,438.6
7721,47,2,256612,2147483647,438.6
7722,47,2,256682,2147483647,438.6
7723,47,2,256796,2147483647,438.6
7724,47,2,256967,2147483647,438.6
7725,47,2,257124,2147483647,438.6
7726,47,2,257157,2147483647,438.6
7727,47,2,257512,2147483647,438.6
7728,47,2,258006,2147483647,438.6
7729,47,2,258382,2147483647,438.6
7730,47,2,258425,2147483647,438.6
7731,47,2,258763,2147483647,438.6
7732,47,2,258973,2147483647,438.6
7733,47,2,259032,2147483647,438.6
7734,47,2,259298,2147483647,438.6
7735,47,2,259408,2147483647,438.6
7736,47,2,259521,2147483647,438.6
7737,47,2,259695,2147483647,438.6
7738,47,2,259716,2147483647,438.6
7739,47,2,260114,2147483647,438.6
7740,47,2,260383,2147483647,438.6
7741,47,2,260434,2147483647,438.6
7742,47,2,260479,2147483647,438.6
7743,47,2,261710,2147483647,438.6
7744,47,2,261755,2147483647,438.6
7745,47,2,261815,2147483647,438.6
7746,47,2,261915,2147483647,438.6
7747,47,2,262053,2147483647,438.6
7748,47,2,262129,2147483647,438.6
7749,47,2,262372,2147483647,438.6
7750,47,2,262683,2147483647,438.6
7751,47,2,262793,2147483647,438.6
